Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Dsg_Unts,Tot_Clms,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm
416,348,118,430452.0,4802,1.3,116.75
416,348,53,487887.0,5482,1.3,115.31
417,349,0,35596524.69,657160,7.56,409.3
417,349,20,35596524.69,657160,7.56,409.3
418,350,0,27553.0,396,17.58,1223.14
418,350,231,27553.0,396,17.58,1223.14
419,351,0,24738.0,262,448.34,42332.12
419,351,232,24738.0,262,448.34,42332.12
420,352,0,90194.0,2616,0.06,2.23
420,352,38,90194.0,2616,0.06,2.23
421,353,0,78075.0,1553,0.06,2.98
421,353,38,78075.0,1553,0.06,2.98
422,353,0,195935.0,3913,0.06,3.09
422,353,39,195935.0,3913,0.06,3.09
423,354,0,565249.0,7747,0.15,10.67
423,354,25,565249.0,7747,0.15,10.67
424,354,0,224167.0,3260,0.1,6.61
424,354,211,224167.0,3260,0.1,6.61
425,355,0,2913439.11,101386,0.32,7.04
425,355,13,17847.01,3979,2.11,8.46
425,355,173,124787.0,4593,0.26,6.81
426,356,0,72073.0,1291,1.44,80.93
426,356,5,72073.0,1291,1.44,80.93
427,357,0,244596.0,3228,4.93,367.78
427,357,16,114391.0,1451,2.19,172.87
427,357,233,14374.0,205,2.19,153.42
428,358,0,500147117.86,1032182,0.01,6.45
428,358,234,500015509.86,1031458,0.01,6.44
428,358,25,110273.0,531,0.11,23.78
429,359,0,37007.78,2286,5.11,66.88
429,359,118,37007.78,2286,5.11,66.88
430,360,0,197083.5,5424,0.67,24.29
430,360,5,197083.5,5424,0.67,24.29
431,361,0,795.5,195,112.66,456.5
431,361,33,157.5,54,200.18,583.85
431,361,69,155.0,79,61.98,121.62
432,362,0,14894711.49,236368,5.01,296.59
432,362,61,3824361.3,58776,4.28,279.07
432,362,13,25403.2,571,4.23,199.32
433,363,0,25768432.63,740620,0.6,20.99
433,363,91,7538518.1,219985,0.59,20.32
433,363,13,17787.5,666,0.61,16.41
433,363,5,1398038.5,41616,0.6,20.31
434,364,0,27214.0,390,515.9,33408.64
434,364,235,27214.0,390,515.9,33408.64
435,365,0,23613378.67,89431,0.33,71.95
435,365,61,11453385.45,34020,0.21,69.44
435,365,108,6783498.07,33363,0.43,71.72
436,366,0,3606459.48,19993,0.43,65.29
436,366,108,636584.95,4340,0.55,66.55
436,366,61,1764702.34,8276,0.28,56.8
437,367,0,1119.5,996,330.56,336.49
437,367,33,223.1,543,371.58,152.67
438,35,0,48946.75,1567,18.37,506.07
438,35,64,48946.75,1567,18.37,506.07
439,368,0,3550009.8,154133,2.76,30.04
439,368,27,550985.8,36880,2.99,24.17
439,368,61,967.53,343,28.85,81.37
439,368,35,1479501.82,75576,2.74,29.33
439,368,25,22369.59,3254,3.12,21.44
439,368,12,324528.4,5430,1.23,73.66
439,368,62,10855.03,225,1.3,62.63
439,369,0,4543816.06,78888,0.49,28.19
439,369,27,1678540.3,28450,0.46,26.87
439,369,12,766314.89,12856,0.4,23.66
439,369,35,1620535.88,28511,0.58,33.17
440,370,0,2551.52,382,112.08,747.28
440,370,13,197.0,38,120.19,623.11
440,370,15,2354.52,344,111.18,761.0
441,371,0,7121318.0,115580,0.22,13.75
441,371,7,5265836.0,84009,0.22,13.58
441,371,61,156827.0,2718,0.22,12.75
441,371,17,539794.0,9065,0.27,15.94
441,371,4,178210.0,3053,0.22,12.85
442,372,0,8285.01,2147,57.71,220.66
442,372,104,8285.01,2147,57.71,220.66
443,373,0,995831.13,17942,0.64,32.07
443,373,7,385991.13,6229,0.52,30.33
443,373,5,608499.38,11690,0.7,33.01
443,373,4,1340.63,23,0.5,24.37
443,374,0,2965590.01,12585,0.17,40.63
443,374,25,2965590.01,12585,0.17,40.63
444,375,0,27699.77,23054,3757.48,4560.42
444,375,236,27699.77,23054,3757.48,4560.42
445,376,0,37733.08,1240,65.68,1998.52
445,376,237,37733.08,1240,65.68,1998.52
446,377,0,981018.2,7797,1.37,171.07
446,377,66,981018.2,7797,1.37,171.07
446,372,0,206.0,54,5.38,20.34
446,372,66,206.0,54,5.38,20.34
447,378,0,158896.5,15899,31.13,311.14
447,378,104,158896.5,15899,31.13,311.14
448,379,0,5039061.61,670050,30.67,230.68
448,379,104,5039061.61,670050,30.67,230.68
449,377,0,34075.0,265,0.91,115.9
449,377,8,34075.0,265,0.91,115.9
450,372,0,20359957.99,1426581,0.72,8.04
450,372,238,219776.0,15137,6.56,95.26
450,372,7,27881.5,1828,0.29,4.31
450,372,239,1522765.57,94026,0.44,6.52
450,372,92,1584858.99,97992,0.42,6.73
450,372,13,936.5,420,6.23,13.89
450,372,61,391172.17,68939,2.2,12.51
450,372,5,12857.0,745,1.01,17.48
450,372,58,5143.5,1061,3.28,16.87
450,372,59,57769.58,3846,0.36,5.4
450,372,100,8334051.25,531663,0.41,6.64
450,372,3,4803647.27,304498,0.38,5.94
450,372,37,10125.5,2046,2.01,9.93
450,372,240,3624.5,578,2.31,14.51
450,372,11,5707.36,1440,4.49,14.65
451,380,0,4678.0,144,3.07,22.62
451,380,155,203.5,58,5.41,18.98
451,380,61,4435.0,66,0.44,29.71
451,380,33,39.5,20,4.95,9.78
452,381,0,2285249.9,28924,1.51,118.36
452,381,128,248833.9,2992,1.24,103.44
452,381,68,461321.92,5994,3.04,233.89
452,381,13,5360.0,79,3.25,220.31
452,381,125,238388.6,3054,0.57,44.29
452,381,33,812557.18,10098,1.39,111.53
453,333,0,125466607.15,3573641,0.18,6.5
453,333,122,100666.0,3254,0.18,5.43
453,333,241,5824.0,193,0.06,1.66
453,333,2,1723021.0,7564,0.27,60.09
453,333,3,10948735.94,333840,0.17,5.49
453,333,4,28290.0,999,0.23,6.42
453,333,21,918051.0,29374,0.21,6.69
453,333,11,608.0,271,21.08,42.86
453,333,95,65533591.1,1923106,0.19,6.35
453,333,61,27448.0,879,0.11,3.33
453,333,17,1136534.5,4616,0.27,67.59
453,333,5,28936757.25,837560,0.2,7.03
453,333,93,258928.0,8419,0.23,7.1
453,333,39,25555.86,1752,0.54,7.21
453,333,120,12870881.0,364593,0.11,3.82
453,333,149,10026.0,291,0.16,5.35
453,333,97,148698.0,4228,1.27,44.59
453,333,121,339574.0,11452,0.22,6.38
453,333,100,1917.0,62,0.08,2.33
453,333,94,1127240.5,35531,0.19,5.93
454,382,0,162780.0,1902,1.09,93.58
454,382,153,162780.0,1902,1.09,93.58
455,383,0,32358.0,36,0.01,13.4
455,383,242,32358.0,36,0.01,13.4
456,276,0,141493.0,1666,0.08,6.39
456,276,38,141493.0,1666,0.08,6.39
457,384,0,5011.0,410,30.91,385.07
457,384,13,707.0,77,20.51,188.32
457,384,33,4304.0,333,33.31,430.56
458,385,0,26.0,11,109.47,258.75
458,385,243,26.0,11,109.47,258.75
459,386,0,14805.0,281,6.13,242.85
459,386,147,14805.0,281,6.13,242.85
460,387,0,24821.0,479,4.85,251.29
460,387,147,24821.0,479,4.85,251.29
461,388,0,9703270.8,257955,1.03,40.59
461,388,17,40059.0,1581,1.07,27.11
461,388,28,2099409.0,84120,1.01,25.18
461,388,61,4975453.8,69782,1.1,82.42
461,388,3,1413123.0,55688,0.94,23.86
462,388,0,141463.0,4649,3.49,108.69
462,388,116,53195.0,2438,3.36,73.32
463,389,0,180524.5,3606,1.07,53.76
463,389,7,180524.5,3606,1.07,53.76
464,76,0,23824.0,2848,8.48,68.46
464,76,66,23824.0,2848,8.48,68.46
465,390,0,16468.0,3845,52.07,223.03
465,390,66,16468.0,3845,52.07,223.03
466,391,0,27321.0,393,2.54,176.77
466,391,229,27321.0,393,2.54,176.77
467,392,0,50552517.51,1574515,0.37,11.21
467,392,53,28565118.63,884273,0.35,10.78
467,392,13,3656.0,331,0.48,5.32
467,392,58,5057.0,1002,3.12,15.73
467,392,39,6762.0,1331,0.98,4.97
467,392,28,838961.15,24076,0.39,12.99
467,392,105,2044998.49,65526,0.32,9.64
467,392,3,14912249.28,465438,0.39,12.09
467,392,11,8117.0,2520,3.06,10.04
468,393,0,9300.0,28,0.28,94.64
468,393,5,9300.0,28,0.28,94.64
469,394,0,1874034.0,41141,1.76,81.1
469,394,6,302091.0,6669,1.74,78.88
469,394,35,707381.0,15570,1.47,66.97
470,391,0,76422480.72,1361398,0.96,50.69
470,391,27,2514372.2,42715,0.41,24.42
470,391,69,80923.82,1536,0.61,31.91
470,391,61,14019744.8,294572,1.27,60.52
470,391,35,24756906.12,352512,0.41,28.39
470,391,244,595.0,122,2.56,10.42
470,391,245,20308305.98,399251,1.25,62.48
470,391,246,102543.0,1641,0.37,23.13
470,391,247,11917450.25,216594,0.9,49.28
470,391,33,19394.42,1819,1.91,20.41
470,391,248,19533.25,1798,2.42,25.79
471,395,0,862062.55,12289,1.63,88.31
471,395,155,261504.53,2692,0.28,27.66
471,395,61,378589.84,5629,1.16,75.86
471,395,37,32841.1,503,0.28,18.05
472,394,0,5024287.64,115399,3.55,146.63
472,394,35,2443590.0,54576,3.28,147.97
472,394,5,314491.0,6962,2.95,133.1
473,391,0,52928.94,8808,22.93,137.82
473,391,35,52928.94,8808,22.93,137.82
474,396,0,223106.0,72,0.07,213.41
474,396,32,223106.0,72,0.07,213.41
475,397,0,287000.0,46,0.04,223.23
475,397,32,287000.0,46,0.04,223.23
475,398,0,1071830.0,213,0.12,621.51
475,398,32,1071830.0,213,0.12,621.51
476,399,0,874211.0,23099,1.68,65.99
476,399,27,364127.0,9830,1.62,59.9
476,399,35,64300.0,778,3.25,268.87
476,399,25,68415.0,1880,1.62,59.02
476,399,62,100595.0,2836,1.67,59.22
477,399,0,27650.0,355,3.43,265.96
477,399,57,16200.0,251,3.47,224.0
478,400,0,30746988.76,594762,1.33,69.36
478,400,27,7827931.58,149165,1.32,69.62
478,400,35,1109531.0,11175,1.61,156.6
478,400,26,853316.59,17749,1.13,54.53
478,400,61,315305.0,2622,1.41,169.58
478,400,25,1949599.33,39741,1.38,68.09
478,400,62,2893653.42,55465,1.31,68.33
479,400,0,341924.0,2941,6.17,720.56
479,400,216,341924.0,2941,6.17,720.56
480,401,0,24510.0,405,5.14,311.21
480,401,100,22860.0,369,5.15,319.09
481,400,0,6844.0,57,1.45,174.51
481,400,229,6844.0,57,1.45,174.51
482,402,0,832.0,31,105.0,2817.98
482,402,114,832.0,31,105.0,2817.98
483,403,0,32716.0,2395,2.18,29.73
483,403,108,32716.0,2395,2.18,29.73
484,118,0,4476267.65,73935,3.83,231.31
484,118,27,914347.0,15108,3.8,229.46
484,118,61,282633.0,4976,3.94,223.63
484,118,5,118975.0,2425,4.16,203.03
484,118,24,490523.0,8622,3.72,211.06
485,404,0,226170888.59,4086349,0.15,8.03
485,404,61,1927871.69,30601,0.12,7.3
485,404,108,2873086.08,59275,0.77,36.59
485,404,92,2513636.9,40909,0.13,7.83
485,404,13,85989.4,2323,0.18,6.65
485,404,7,11822581.62,215184,0.25,12.72
485,404,5,995948.55,17934,0.16,8.66
485,404,58,12272.5,629,0.3,5.74
485,404,39,7713.85,278,0.26,6.95
485,404,122,18858.0,318,0.13,7.51
485,404,101,106570118.8,1928517,0.13,7.11
486,309,0,341153.7,75858,17.84,80.58
486,309,5,139335.46,31807,18.37,80.85
486,309,116,110520.06,23812,17.07,79.56
487,308,0,259257048.79,5239601,0.13,6.19
487,308,119,127677020.92,2570658,0.13,6.2
487,308,13,95210.08,7061,0.5,6.47
487,308,5,2591164.98,51668,0.14,7.24
487,308,85,341598.69,6536,0.14,6.74
487,308,58,10410.3,1085,0.5,4.81
487,308,39,83898.7,6806,0.4,4.51
487,308,59,279434.34,5668,0.13,6.21
487,308,125,15628445.01,320770,0.14,6.68
487,308,143,6989576.99,139617,0.13,6.41
487,308,11,187.0,85,2.35,5.25
487,405,0,26146.98,1862,8.69,84.04
487,405,29,13260.08,1514,9.67,84.93
487,405,34,10673.0,117,1.29,117.59
488,308,0,12689619.6,192268,2.01,132.55
488,308,6,35299.0,544,2.42,157.15
488,308,108,260419.0,3934,2.01,133.09
489,406,0,68819313.93,2008850,0.23,7.7
489,406,3,27836935.76,806868,0.22,7.56
489,406,4,6890741.98,202263,0.25,8.6
489,406,11,5695.0,1078,4.19,19.98
489,406,101,16447758.43,485076,0.23,7.91
489,406,95,870798.33,28484,0.3,9.27
489,406,7,384817.8,13415,0.2,5.82
489,406,96,1533324.78,48025,0.21,6.82
489,406,13,5136.0,514,3.51,29.43
489,406,5,177808.92,5625,0.22,6.87
489,406,39,35795.8,2444,1.42,9.99
489,406,123,2376928.3,72713,0.24,7.68
489,406,100,10810148.61,296557,0.2,7.17
489,406,2,43383.47,1337,0.19,6.17
490,407,0,1350268.84,19943,1.76,117.63
490,407,27,1350268.84,19943,1.76,117.63
491,408,0,32828404.09,896929,0.5,18.02
491,408,27,12783621.16,358753,0.61,20.27
491,408,17,148121.0,2404,0.86,53.14
491,408,35,963847.0,18203,0.68,36.2
491,408,12,17051991.63,475647,0.36,13.02
491,408,62,298949.42,7544,0.32,12.7
492,409,0,18776935.66,554448,0.58,19.72
492,409,27,3225670.03,97292,0.7,23.58
492,409,6,70902.02,2144,0.58,19.26
492,409,12,3095595.84,89069,0.57,19.84
492,409,62,5774573.46,168615,0.53,18.43
493,410,0,30010201.69,554502,0.91,46.8
493,410,7,13536967.75,262459,0.95,45.87
493,410,13,19188.0,450,1.32,57.2
493,410,5,3655120.0,68442,0.99,50.01
493,410,116,1419508.23,27407,1.13,54.24
493,410,122,2935102.5,46422,0.71,45.43
494,410,0,1648352.5,31459,10.25,474.37
494,410,7,1589490.0,30495,10.4,478.69
494,410,5,58607.5,947,5.51,342.68
495,411,0,5931.0,120,0.2,9.94
495,411,187,5931.0,120,0.2,9.94
496,411,0,6736.0,58,0.26,29.89
496,411,187,6736.0,58,0.26,29.89
497,412,0,1597929.0,286,7.09,38998.83
497,412,249,1597929.0,286,7.09,38998.83
498,413,0,4142.0,138,5.07,152.31
498,413,72,4142.0,138,5.07,152.31
499,414,0,1158.33,77,11.66,176.91
499,414,28,784.0,49,12.57,201.19
500,415,0,26910.0,497,0.15,8.12
500,415,39,26910.0,497,0.15,8.12
501,416,0,279250.33,3786,0.64,48.3
501,416,28,76783.5,1016,0.47,35.48
502,411,0,28542.0,407,0.37,25.97
502,411,38,9112.0,152,0.44,26.43
502,411,39,19430.0,255,0.34,25.7
503,417,0,7328883.81,228069,4.67,149.81
503,417,6,501946.71,17108,4.74,139.03
504,417,0,230021.2,6931,6.41,212.66
504,417,48,230021.2,6931,6.41,212.66
505,418,0,3758803.15,43540,0.78,66.75
505,418,105,3758803.15,43540,0.78,66.75
506,419,0,136989.07,3355,23.07,942.87
506,419,29,46847.65,1080,24.48,1062.03
506,419,108,27965.5,616,20.27,920.45
506,419,33,24039.86,806,22.6,674.01
507,128,0,42720.0,30,0.1,145.84
507,128,35,42720.0,30,0.1,145.84
508,419,0,1460.0,44,27.08,898.41
508,419,19,1460.0,44,27.08,898.41
509,420,0,15503.0,1526,22.76,231.18
509,420,154,15503.0,1526,22.76,231.18
510,421,0,420519.4,71668,34.53,202.63
510,421,49,420519.4,71668,34.53,202.63
511,422,0,90215.0,10585,23.75,202.4
511,422,250,90215.0,10585,23.75,202.4
512,423,0,1536312.7,372367,99.23,409.39
512,423,76,1536312.7,372367,99.23,409.39
513,424,0,9122.0,153,10.93,651.46
513,424,251,9122.0,153,10.93,651.46
514,267,0,9744.0,119,220.86,16879.6
514,267,208,9744.0,119,220.86,16879.6
515,425,0,779613.0,25747,91.49,2770.23
515,425,225,779613.0,25747,91.49,2770.23
516,426,0,80891.67,5200,7.01,109.01
516,426,35,80891.67,5200,7.01,109.01
517,134,0,20583881.0,631682,11.59,377.72
517,134,252,20583881.0,631682,11.59,377.72
518,427,0,935.0,28,13.49,417.89
518,427,253,935.0,28,13.49,417.89
519,428,0,341340.5,19151,373.27,5820.09
519,428,161,341340.5,19151,373.27,5820.09
520,307,0,11699.13,874,5.0,59.24
520,307,115,11699.13,874,5.0,59.24
521,429,0,37941.0,1051,8.47,305.9
521,429,115,37941.0,1051,8.47,305.9
522,430,0,81019.0,2249,5.1,185.68
522,430,254,81019.0,2249,5.1,185.68
523,431,0,1166819.0,19763,7.15,422.11
523,431,140,1166819.0,19763,7.15,422.11
524,432,0,3128.31,2977,75.21,79.03
524,432,126,3128.31,2977,75.21,79.03
525,433,0,45651.0,1293,0.57,20.03
525,433,142,45651.0,1293,0.57,20.03
526,434,0,14546.0,460,1.06,33.39
526,434,142,14546.0,460,1.06,33.39
527,435,0,5611.0,148,5.47,207.56
527,435,253,5611.0,148,5.47,207.56
528,436,0,8289.0,295,0.18,5.13
528,436,253,8289.0,295,0.18,5.13
529,437,0,11669.0,4672,2484.55,6205.52
529,437,72,11669.0,4672,2484.55,6205.52
530,437,0,9331.0,6604,5150.96,7277.96
530,437,72,9331.0,6604,5150.96,7277.96
531,437,0,94455.0,37060,2489.89,6345.98
531,437,72,94455.0,37060,2489.89,6345.98
532,437,0,2063.0,1510,5096.49,6962.95
532,437,72,2063.0,1510,5096.49,6962.95
533,438,0,544.91,267,1243.84,2538.51
533,438,231,544.91,267,1243.84,2538.51
534,439,0,411.0,41,14.42,144.54
534,439,37,411.0,41,14.42,144.54
535,440,0,72520.0,1946,4.66,173.67
535,440,37,72520.0,1946,4.66,173.67
536,432,0,1622.5,1295,60.4,72.77
536,432,61,1069.5,759,47.49,66.91
536,432,13,523.0,506,75.07,77.59
536,432,255,30.0,30,139.83,139.83
537,441,0,8747.0,151,110.81,6418.69
537,441,46,8747.0,151,110.81,6418.69
538,442,0,661772.0,18238,2.24,80.15
538,442,256,661772.0,18238,2.24,80.15
539,443,0,52074.0,1223,3.21,135.52
539,443,147,52074.0,1223,3.21,135.52
540,444,0,51723511.08,216717,5.63,1265.67
540,444,135,51723511.08,216717,5.63,1265.67
541,445,0,159706.09,3074,95.84,4619.92
541,445,257,159706.09,3074,95.84,4619.92
542,446,0,3052522.0,60254,8.52,431.54
542,446,193,3052522.0,60254,8.52,431.54
543,447,0,49326.77,2060,26.14,629.6
543,447,45,9352.58,433,23.78,521.79
544,448,0,22174.0,153,2.55,368.35
544,448,147,22174.0,153,2.55,368.35
545,449,0,7238594.0,126670,1.04,57.59
545,449,223,1577110.0,1776,0.54,482.88
545,449,56,137578.0,899,2.07,316.86
545,449,61,980788.0,96972,0.92,9.34
545,449,118,764231.0,983,0.49,378.2
545,449,37,189862.0,18820,0.92,9.25
546,450,0,6485883.62,178671,0.53,19.23
546,450,7,6485883.62,178671,0.53,19.23
547,451,0,42960.24,23940,290.56,521.42
547,451,147,42960.24,23940,290.56,521.42
548,451,0,15524.58,8407,313.0,578.0
548,451,147,15524.58,8407,313.0,578.0
549,452,0,16303266.6,44463,1.01,369.2
549,452,258,16303266.6,44463,1.01,369.2
550,453,0,2426475.23,1301470,8.41,14.23
550,453,259,780094.04,395548,6.32,12.47
550,453,34,644273.78,443594,10.95,15.9
551,117,0,219476331.21,4865915,0.13,5.96
551,117,13,24403.0,4467,1.08,5.92
551,117,5,1902320.61,45447,0.24,9.42
551,117,120,6687105.0,147286,0.14,6.37
551,117,93,20792992.2,458960,0.13,5.69
551,117,58,19622.0,1805,1.23,13.34
551,117,39,48429.5,5327,0.52,4.73
551,117,94,53368192.54,1180799,0.12,5.22
551,117,185,33820944.49,771086,0.12,5.32
551,117,3,8541693.5,180330,0.11,5.1
551,117,11,770.0,157,0.54,2.97
551,117,21,1129082.58,24574,0.1,4.54
552,454,0,128955.15,25163,3.01,15.33
552,454,61,34789.6,6330,2.84,15.59
552,454,37,90312.55,18032,3.08,15.28
553,455,0,2140554.13,40538,25.53,597.26
553,455,32,1247437.63,16930,9.81,687.03
553,455,61,547147.58,13996,15.58,580.63
553,455,17,55588.0,1272,9.62,420.39
553,455,260,48439.16,901,5.88,303.77
553,455,261,21302.15,84,4.1,356.93
553,455,262,85387.62,1913,10.96,493.72
554,456,0,5240.02,130,60.85,2456.89
554,456,263,4625.02,111,61.38,2557.53
555,247,0,118511.0,1156,4.08,418.33
555,247,264,118511.0,1156,4.08,418.33
556,457,0,4322595.95,39766,1.38,120.11
556,457,7,3261582.45,30627,1.43,122.01
556,457,61,13020.5,95,0.94,108.74
556,457,116,1047993.0,9044,1.23,113.77
557,458,0,738468.24,7681,5.31,397.21
557,458,4,735263.0,7568,5.24,401.22
557,458,35,204.24,77,12.37,32.82
557,458,11,3001.0,36,4.97,333.5
558,459,0,425818.0,9886,7.41,318.98
558,459,64,425818.0,9886,7.41,318.98
559,460,0,83160960.23,703824,0.26,18.93
559,460,99,4428149.0,89504,0.37,18.2
559,460,265,79089.0,1600,0.39,19.52
559,460,134,8714999.47,176533,0.35,17.09
559,460,203,236504.0,1065,0.08,18.12
559,460,7,48432.0,905,0.42,22.32
559,460,118,53869184.28,223984,0.09,20.78
560,461,0,218630.0,4768,102.84,4704.08
560,461,64,218630.0,4768,102.84,4704.08
561,132,0,144707.64,1968,1.08,79.06
561,132,266,144707.64,1968,1.08,79.06
562,462,0,212538.0,565,0.56,215.9
562,462,5,212538.0,565,0.56,215.9
563,463,0,85026.14,6111,18.25,213.04
563,463,13,6562.29,508,1.19,15.36
563,463,33,24958.18,1582,6.63,104.63
564,464,0,255043.0,4272,2.02,117.13
564,464,20,255043.0,4272,2.02,117.13
565,465,0,75470.0,73,0.12,120.29
565,465,267,75470.0,73,0.12,120.29
566,466,0,242812.5,3191,1.16,67.32
566,466,267,242812.5,3191,1.16,67.32
567,467,0,530127.0,8831,0.21,12.72
567,467,268,530127.0,8831,0.21,12.72
568,467,0,29250.0,543,0.09,5.0
568,467,39,29250.0,543,0.09,5.0
569,468,0,22500.93,5132,62.9,257.24
569,468,68,4149.24,1082,51.96,199.24
569,468,33,18016.73,3944,61.88,262.04
570,469,0,689.02,1063,1868.09,1205.76
570,469,9,296.6,453,820.68,537.34
570,469,41,392.42,610,2645.93,1702.16
571,342,0,5278.0,174,0.02,0.54
571,342,40,5278.0,174,0.02,0.54
572,352,0,826925.0,19871,0.05,1.89
572,352,38,826925.0,19871,0.05,1.89
573,353,0,88516.0,2054,0.05,1.96
573,353,38,88516.0,2054,0.05,1.96
574,470,0,1592332.0,52696,11.8,356.52
574,470,193,1592332.0,52696,11.8,356.52
575,471,0,6279.03,2561,1173.25,2876.56
575,471,269,6279.03,2561,1173.25,2876.56
576,472,0,125100.0,2143,3.69,215.08
576,472,28,30526.0,521,3.63,209.25
577,473,0,9642.0,102,2.12,132.4
577,473,270,9642.0,102,2.12,132.4
578,473,0,409842.37,4192,0.86,80.05
578,473,108,398633.37,4106,0.86,79.87
578,473,11,9997.0,74,0.63,85.24
579,474,0,1904292.97,45048,2.02,95.74
579,474,271,388645.6,10012,1.49,55.45
579,474,212,118450.0,3280,1.54,53.68
579,474,272,167628.0,4834,1.51,50.51
579,474,14,195380.8,5066,1.48,54.45
579,474,16,155698.93,4330,1.45,50.59
580,451,0,571543.67,68142,176.04,963.48
580,451,68,351094.13,20641,51.26,871.85
580,451,273,95516.16,21519,265.32,1177.67
581,475,0,214118.0,6728,4.59,145.96
581,475,108,4598.0,144,4.58,146.49
581,475,94,42711.0,1394,4.67,143.08
582,476,0,549156.45,11815,87.44,4088.96
582,476,274,549156.45,11815,87.44,4088.96
583,477,0,1763.8,256,64.76,470.18
583,477,68,1419.8,212,38.95,260.82
584,92,0,1179502.31,12920,1.13,102.95
584,92,8,1179502.31,12920,1.13,102.95
585,478,0,1436321.0,46435,11.65,360.32
585,478,250,1436321.0,46435,11.65,360.32
586,479,0,5825.0,361,82.19,1326.18
586,479,44,5825.0,361,82.19,1326.18
587,480,0,84960.33,2133,66.21,1058.22
587,480,275,84960.33,2133,66.21,1058.22
588,287,0,1024149.78,26485,0.34,13.01
588,287,92,1024149.78,26485,0.34,13.01
589,467,0,55129.0,13155,1.64,6.85
589,467,276,55129.0,13155,1.64,6.85
590,469,0,15482.2,7398,389.59,390.74
590,469,96,1104.6,670,240.07,395.79
590,469,100,1708.08,2344,667.61,486.49
590,469,277,385.06,550,290.43,203.33
590,469,156,145.14,125,320.57,372.22
591,481,0,65731.86,10529,30.71,177.98
591,481,33,44065.84,7009,34.15,192.44
592,482,0,27826.51,15094,81.0,149.32
592,482,222,27826.51,15094,81.0,149.32
593,483,0,23540.18,6322,38.52,139.21
593,483,19,23540.18,6322,38.52,139.21
594,133,0,1808109.0,10788,3.76,630.03
594,133,49,1808109.0,10788,3.76,630.03
595,484,0,100309.0,1780,5.32,298.16
595,484,121,56188.0,1008,5.17,290.16
595,484,21,44121.0,772,5.52,308.61
596,485,0,2902.56,247,4.51,53.0
596,485,135,2902.56,247,4.51,53.0
597,486,0,1556545.0,14466,4.23,431.46
597,486,135,1556545.0,14466,4.23,431.46
598,486,0,2437188.0,27345,4.47,399.09
598,486,135,2437188.0,27345,4.47,399.09
599,486,0,4731281.0,18954,1.55,387.66
599,486,135,4731281.0,18954,1.55,387.66
600,487,0,961272.47,706561,15.0,20.14
600,487,166,44540.75,35540,14.35,17.88
601,488,0,123584.99,110784,69.95,75.89
601,488,20,15453.49,15835,71.02,69.31
602,488,0,9883.34,10455,72.11,68.17
602,488,20,9883.34,10455,72.11,68.17
603,489,0,104070.66,60283,10.1,13.79
603,489,166,28346.36,6161,1.86,8.52
604,292,0,6684215.26,55854,0.32,38.57
604,292,278,6684215.26,55854,0.32,38.57
604,490,0,1756812.46,14710,0.32,38.77
604,490,278,1756812.46,14710,0.32,38.77
605,491,0,6552133.06,214946,56.83,1732.23
605,491,225,6552133.06,214946,56.83,1732.23
606,481,0,5773.0,417,27.15,375.9
606,481,72,5773.0,417,27.15,375.9
607,492,0,1123533.5,23310,1.37,62.98
607,492,61,28207.0,610,1.25,58.12
607,492,21,271607.0,5617,1.42,65.4
608,386,0,536850.0,16487,0.99,31.33
608,386,16,55336.0,1794,0.73,22.38
608,386,91,2299.0,72,0.69,22.1
608,386,8,437653.0,13231,0.68,22.65
608,386,100,41562.0,1390,4.23,126.07
609,479,0,148865.35,18813,18.83,148.91
609,479,96,79442.05,10161,19.33,151.13
609,479,279,47106.9,5636,18.1,151.25
610,480,0,24993657.88,411342,1.53,56.76
610,480,68,3761.0,162,54.94,1275.44
610,480,280,1906.63,150,31.67,439.46
610,480,12,3739500.75,59883,0.77,47.78
610,480,44,1383.65,44,64.3,877.13
610,480,125,1072143.78,19060,0.84,47.51
610,480,4,8834840.0,136063,0.78,50.93
610,480,281,8427239.73,142251,1.87,62.54
610,480,11,2841.4,82,1.15,38.69
611,185,0,810172.42,21926,0.72,26.55
611,185,5,810172.42,21926,0.72,26.55
612,493,0,6347243.73,128019,1.58,79.02
612,493,27,2147024.27,38383,1.66,93.65
612,493,61,386992.66,9166,1.59,67.19
612,493,35,1236876.46,27756,1.18,52.79
612,493,62,16295.0,195,1.67,139.48
613,494,0,1279356.4,23309,1.98,118.44
613,494,27,462215.01,8195,2.33,142.78
613,494,35,248608.26,5471,1.09,49.57
613,494,282,34440.0,477,2.08,149.93
613,494,12,62480.0,1170,1.4,74.71
613,494,62,2385.0,83,1.9,54.48
614,495,0,37283.0,80,15.51,7228.41
614,495,231,37283.0,80,15.51,7228.41
615,496,0,191095.0,5843,4.56,148.83
615,496,53,184402.0,5626,4.4,144.3
615,496,283,6693.0,217,8.63,266.22
616,497,0,12135332.94,488322,3.04,38.18
616,497,184,206779.16,1760,0.17,19.43
616,497,17,4728656.6,98221,2.32,21.98
616,497,118,633994.69,4517,0.12,16.69
616,497,108,17863.81,1254,0.64,7.52
616,497,26,1443919.82,12079,0.14,16.75
617,497,0,475522.48,18760,1.05,26.63
617,497,17,475522.48,18760,1.05,26.63
618,498,0,211838.69,185479,86.48,92.72
618,498,164,13657.62,12476,94.6,103.56
