Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Dsg_Unts,Tot_Clms,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm
1414,1020,0,3622075.159,59787,3.75,226.67
1414,1020,61,649531.0,10616,3.55,217.09
1414,1020,265,1440400.048,23470,3.5,214.83
1414,1020,125,177122.5,2649,3.81,254.89
1414,1020,21,1355021.611,23052,4.08,239.89
1415,721,0,656281759.77,9610185,0.07,5.01
1415,721,112,123747423.47,1860199,0.07,4.44
1415,721,173,5225940.0,78932,0.06,4.01
1415,721,13,32992.504,964,2.46,65.54
1415,721,5,36517732.0,486999,0.07,5.59
1415,721,58,13248.0,466,0.29,7.65
1415,721,39,174596.502,4072,0.16,6.67
1415,721,120,4390610.8,67495,0.07,4.75
1415,721,99,21322830.97,313319,0.06,4.32
1415,721,15,155512735.67,2362441,0.07,4.36
1415,721,7,10412518.7,170923,0.07,4.11
1415,721,121,12629386.0,184984,0.07,4.99
1415,721,59,685532.0,11169,0.06,3.58
1415,721,122,70857650.881,1065042,0.07,4.52
1415,721,241,2626.0,57,0.55,25.56
1415,721,3,135407432.95,1909680,0.09,6.63
1415,721,124,8736483.0,122516,0.06,4.44
1415,721,4,468161.0,7685,0.06,3.8
1415,721,21,70085143.313,961396,0.07,5.23
1415,721,11,58716.011,1846,1.08,26.07
1416,721,0,104103338.5,1434851,0.09,6.36
1416,721,7,16216416.0,197849,0.08,6.23
1416,721,90,282745.0,4135,0.1,6.9
1416,721,91,23212676.0,340059,0.09,5.95
1416,721,61,1015424.0,15295,0.08,5.18
1416,721,39,3846.0,85,0.13,5.73
1416,721,3,3552.0,55,0.11,6.72
1416,721,124,5409682.0,70358,0.08,6.26
1416,721,4,5810738.1,87969,0.11,6.79
1416,721,21,52145619.4,719006,0.09,6.57
1417,1021,0,51720476.09,376470,0.17,20.74
1417,1021,83,13253726.47,72084,0.07,13.01
1417,1021,17,1932293.012,8095,0.09,23.2
1417,1021,13,2109.014,260,19.35,156.94
1417,1021,24,18067475.094,150169,0.22,26.69
1417,1021,39,2474.0,18,0.15,20.86
1417,1021,3,2390539.0,20879,0.2,22.7
1417,1021,124,16065564.5,124773,0.13,17.3
1417,1021,11,6295.0,192,0.4,12.96
1418,1021,0,69534.1,696,0.49,49.11
1418,1021,17,69534.1,696,0.49,49.11
1419,1021,0,6021966.285,25283,0.23,32.03
1419,1021,24,6021966.285,25283,0.23,32.03
1420,495,0,140258.0,996,5.38,757.19
1420,495,116,140258.0,996,5.38,757.19
1421,1022,0,452550.0,6432,4.02,279.21
1421,1022,61,186249.0,2690,4.02,273.42
1421,1022,35,159084.0,2258,3.98,275.74
1421,1022,317,107217.0,1484,4.11,294.98
1422,1023,0,494405.07,9102,1.49,81.12
1422,1023,181,17560.0,319,1.4,76.8
1422,1023,265,466450.07,8601,1.5,81.22
1422,1023,3,10395.0,182,1.47,83.81
1423,1024,0,150180.0,2244,1.16,76.59
1423,1024,271,48679.0,772,1.47,92.76
1423,1024,199,101501.0,1472,0.99,68.11
1424,1025,0,23791.405,2989,40.58,322.27
1424,1025,72,141.405,111,42.38,45.75
1424,1025,98,23650.0,2878,40.51,332.93
1425,1026,0,16761761.834,313288,0.22,11.74
1425,1026,108,6616054.5,124555,0.21,11.38
1425,1026,15,3210836.784,62918,0.21,11.03
1425,1026,11,7504.0,160,0.24,10.3
1425,1026,61,3726899.55,70835,0.23,12.21
1425,1026,118,3200467.0,54820,0.22,12.76
1426,1027,0,51026631.601,806834,0.16,9.39
1426,1027,16,1869015.5,28265,0.13,8.45
1426,1027,13,5391.1,483,5.52,61.61
1426,1027,58,14907.503,1300,3.79,41.47
1426,1027,173,1074976.581,18759,0.59,32.59
1426,1027,2,48052417.408,757536,0.14,8.72
1426,1027,11,9923.509,491,12.99,74.47
1427,1028,0,292.588,151,31.32,55.86
1427,1028,33,292.588,151,31.32,55.86
1428,1028,0,187500.528,30534,3.65,22.25
1428,1028,68,144148.542,22869,3.2,20.2
1428,1028,13,7704.431,1306,7.82,46.15
1428,1028,101,35647.555,6359,4.41,24.72
1429,1029,0,9252034.896,358100,1.79,45.44
1429,1029,17,3146466.117,118792,1.76,46.65
1429,1029,13,7044.0,370,3.64,69.22
1429,1029,5,6042889.114,227970,1.74,46.2
1429,1029,33,55635.665,10968,3.09,15.68
1430,1030,0,10087.0,269,59.46,2224.47
1430,1030,18,5491.0,136,57.66,2328.15
1430,1030,171,4596.0,133,61.3,2118.46
1431,1031,0,73487.0,1419,1.5,79.87
1431,1031,134,30458.0,491,1.6,98.3
1431,1031,183,43029.0,928,1.45,70.12
1432,1032,0,4608863.0,64829,0.24,16.82
1432,1032,7,1099018.0,15888,0.29,20.4
1432,1032,13,13275.0,299,0.63,27.88
1432,1032,5,1831393.0,25532,0.21,14.88
1432,1032,101,1665177.0,23110,0.22,16.37
1433,1033,0,9521.0,198,1.4,67.05
1433,1033,5,9521.0,198,1.4,67.05
1434,1034,0,2022.34,281,7.7,55.44
1434,1034,37,2022.34,281,7.7,55.44
1435,1025,0,4094.128,3289,37.19,45.52
1435,1025,224,338.8,181,10.49,22.09
1435,1025,34,1044.006,889,34.27,40.24
1435,1025,37,2711.322,2219,40.54,49.54
1436,134,0,2719014.91,8997,0.63,185.31
1436,134,330,2719014.91,8997,0.63,185.31
1437,134,0,23808180.5,693901,5.23,178.29
1437,134,24,21863486.5,643184,5.28,178.67
1437,134,185,1928074.0,50203,4.52,173.02
1437,134,11,14254.0,444,6.91,222.8
1438,134,0,66395173.66,1091699,0.73,46.54
1438,134,395,1365705.0,27116,0.69,35.28
1438,134,61,14108868.0,281150,0.66,33.73
1438,134,24,22251959.01,350305,0.78,52.09
1438,134,285,1253787.0,19630,2.02,118.01
1438,134,265,13527510.5,255092,0.7,37.98
1438,134,122,6687562.5,134255,0.64,32.53
1438,134,2,165117.0,2998,0.7,39.53
1438,134,134,7033942.65,21129,0.8,266.2
1438,134,11,722.0,24,0.81,26.55
1439,134,0,4830115.0,157509,4.41,134.97
1439,134,7,4830115.0,157509,4.41,134.97
1440,134,0,2100.0,64,4.57,149.82
1440,134,116,2100.0,64,4.57,149.82
1441,1035,0,25494900.138,1188305,0.87,18.52
1441,1035,125,1034621.0,49025,0.88,18.63
1441,1035,11,505.0,129,10.83,42.41
1441,1035,93,13843767.378,646231,0.88,18.76
1441,1035,61,8018217.51,371744,0.82,17.74
1441,1035,105,2597789.25,121176,0.93,19.54
1442,487,0,140313.214,90129,19.13,28.19
1442,487,68,126920.904,84489,20.12,29.45
1442,487,61,13392.31,5640,4.26,9.19
1443,1036,0,62121372.34,786685,2.14,11.06
1443,1036,7,29519936.254,486945,0.09,5.64
1443,1036,58,23773.005,751,1.91,60.25
1443,1036,108,4487057.0,87148,0.11,5.45
1443,1036,15,9160.122,3871,27.92,66.08
1443,1036,11,11566.0,955,1.23,14.93
1443,1036,197,4842372.0,83695,0.09,5.17
1443,1036,317,4845060.176,13438,0.02,7.79
1443,1036,13,36375.011,1726,0.47,8.04
1443,1036,83,13709.2,105,0.08,10.12
1443,1036,51,3927.0,50,0.06,4.94
1443,1036,68,144884.292,53434,28.25,76.59
1443,1036,23,18183169.28,54340,0.03,9.54
1443,1036,227,383.0,227,1.86,3.13
1444,1037,0,3249323.786,119460,1.4,38.41
1444,1037,13,16766.5,810,1.47,30.54
1444,1037,5,2521245.053,92471,1.47,40.31
1444,1037,61,56008.063,2135,1.38,36.26
1444,1037,236,655304.17,24044,1.15,31.58
1445,1038,0,65282561.95,1870642,0.55,19.06
1445,1038,13,10253.5,698,3.82,54.95
1445,1038,39,19037.0,1084,0.92,15.72
1445,1038,5,2201001.9,68159,0.52,16.8
1445,1038,108,29519205.6,832018,0.56,19.88
1445,1038,120,1146350.7,33571,0.49,16.86
1445,1038,58,1314.0,104,0.81,10.22
1445,1038,100,27188323.25,784248,0.53,18.46
1445,1038,125,5181788.5,149491,0.54,18.78
1445,1038,11,15287.5,1269,3.68,44.03
1446,964,0,230872034.7,3872925,0.07,4.23
1446,964,143,515231.0,8769,0.05,2.74
1446,964,7,2271195.834,40095,0.07,3.85
1446,964,61,5126.0,156,4.46,12.04
1446,964,120,15089146.0,234469,0.05,3.38
1446,964,13,82986.017,4124,1.35,24.17
1446,964,39,6038376.9,110789,0.08,4.65
1446,964,5,133061843.18,2224344,0.08,4.51
1446,964,53,662336.774,12245,0.07,3.54
1446,964,33,460.505,200,2.57,5.92
1446,964,122,43919932.743,747746,0.06,3.76
1446,964,241,8788.0,166,0.08,4.01
1446,964,3,29142084.494,486066,0.06,3.82
1446,964,11,74527.253,3756,0.79,14.12
1447,1039,0,485404.0,13744,1.05,36.98
1447,1039,143,11262.0,296,0.84,31.9
1447,1039,5,331603.0,9474,1.07,37.25
1447,1039,92,142539.0,3974,1.02,36.72
1448,1040,0,511302.1,2159,0.86,202.9
1448,1040,31,511302.1,2159,0.86,202.9
1449,1041,0,6975.0,155,12.96,583.22
1449,1041,216,6975.0,155,12.96,583.22
1450,1041,0,82224.0,1376,5.87,350.38
1450,1041,216,82224.0,1376,5.87,350.38
1451,1040,0,1701024.901,5058,0.2,68.57
1451,1040,260,446251.5,1240,0.35,124.32
1451,1040,32,1254773.401,3818,0.15,50.47
1452,1041,0,61823871.181,1896773,0.89,38.85
1452,1041,119,2530714.954,144663,0.56,9.66
1452,1041,118,89614.683,4860,0.61,11.0
1452,1041,315,2771.0,171,0.26,4.14
1452,1041,13,45191.615,3069,3.19,21.2
1452,1041,6,1609184.04,32934,1.95,92.62
1452,1041,62,1382085.31,28044,2.3,114.97
1452,1041,171,17838352.338,252628,1.36,96.3
1452,1041,15,2722096.288,155320,0.58,10.29
1452,1041,27,1198976.36,22695,2.9,156.75
1452,1041,130,17840360.594,255347,1.54,106.27
1452,1041,300,51918.0,1061,2.08,101.62
1452,1041,125,479011.73,24519,0.56,10.51
1452,1041,39,8566.02,750,1.11,12.69
1452,1041,3,1639886.533,96049,0.5,8.36
1452,1041,11,13568.094,1675,1.92,14.48
1453,1042,0,888003.634,10682,0.98,81.07
1453,1042,7,888003.634,10682,0.98,81.07
1454,274,0,228.0,11,1158.49,24012.35
1454,274,13,228.0,11,1158.49,24012.35
1455,1043,0,271291.0,8418,5.74,184.96
1455,1043,76,271291.0,8418,5.74,184.96
1456,1044,0,137924.0,4340,5.89,187.15
1456,1044,76,137924.0,4340,5.89,187.15
1457,827,0,1538.538,1399,75.86,83.43
1457,827,78,1538.538,1399,75.86,83.43
1458,665,0,424747.127,16146,0.89,23.31
1458,665,116,424747.127,16146,0.89,23.31
1459,234,0,12399545.899,353182,0.88,30.91
1459,234,396,11496929.771,325539,0.9,31.71
1459,234,116,902616.128,27643,0.66,21.51
1460,1045,0,620627.425,213397,33.13,84.07
1460,1045,397,1876.0,768,0.36,0.89
1460,1045,1,601864.362,206002,31.54,80.71
1460,1045,69,16887.063,6627,86.35,197.94
1461,1046,0,515228.104,124332,29.86,84.6
1461,1046,227,366383.599,111859,32.18,87.99
1461,1046,35,55526.09,1874,2.51,74.46
1461,1046,289,9227.166,2507,17.41,63.92
1461,1046,17,70449.249,4007,3.17,55.71
1461,1046,122,3455.8,1441,18.5,43.25
1461,1046,37,10186.2,2644,9.73,34.3
1462,1047,0,5762183.402,73091,0.87,66.52
1462,1047,13,8469.0,374,1.49,33.7
1462,1047,5,2447677.5,31088,0.86,66.34
1462,1047,61,1082543.0,13195,0.84,69.09
1462,1047,58,2141.0,44,0.65,31.66
1462,1047,202,567469.0,7863,0.95,68.23
1462,1047,4,1647013.902,20245,0.82,64.9
1462,1047,11,6870.0,282,4.81,82.63
1463,911,0,25489.57,23618,119.83,129.33
1463,911,398,25489.57,23618,119.83,129.33
1464,1048,0,29028.0,340,1.72,146.39
1464,1048,91,29028.0,340,1.72,146.39
1465,1049,0,33129.5,686,8.35,403.42
1465,1049,399,33129.5,686,8.35,403.42
1466,1050,0,1399133.942,1076,0.47,542.56
1466,1050,32,1399133.942,1076,0.47,542.56
1467,1051,0,1368427.14,4732,2.67,772.76
1467,1051,33,1368427.14,4732,2.67,772.76
1468,422,0,114645.0,3765,3.27,99.64
1468,422,7,114645.0,3765,3.27,99.64
1469,234,0,2556740.282,80982,5.1,161.0
1469,234,45,2556740.282,80982,5.1,161.0
1470,1052,0,17178.08,45,0.01,5.72
1470,1052,187,17178.08,45,0.01,5.72
1471,76,0,81321.0,9531,14.62,124.74
1471,76,250,81321.0,9531,14.62,124.74
1472,1053,0,15899053.387,349038,0.71,31.68
1472,1053,95,2215666.0,48607,0.59,26.92
1472,1053,400,3953995.693,85184,0.72,32.87
1472,1053,108,841178.0,19621,2.82,120.06
1472,1053,100,226328.0,5393,3.13,130.04
1472,1053,122,3597.0,79,0.31,13.22
1472,1053,3,8658288.694,190154,0.46,20.46
1473,1053,0,28481.0,927,13.61,418.49
1473,1053,61,28481.0,927,13.61,418.49
1474,1054,0,1580067.2,24995,0.27,15.94
1474,1054,108,379445.0,6295,0.28,16.02
1474,1054,85,1198666.2,18596,0.26,15.9
1474,1054,11,1956.0,104,1.16,18.72
1475,1055,0,201.0,137,385.41,565.46
1475,1055,196,201.0,137,385.41,565.46
1476,1056,0,58950.0,828,4.97,354.73
1476,1056,76,58950.0,828,4.97,354.73
1477,1056,0,12231.0,344,15.95,566.11
1477,1056,76,12231.0,344,15.95,566.11
1478,1057,0,9729.25,1137,6.17,55.32
1478,1057,190,9729.25,1137,6.17,55.32
1479,185,0,207424.938,6651,2.82,87.8
1479,185,388,207424.938,6651,2.82,87.8
1480,913,0,142512.862,142146,795.7,797.75
1480,913,66,142512.862,142146,795.7,797.75
1481,1058,0,58742242.939,1962549,0.41,12.21
1481,1058,7,17942553.8,593374,0.29,8.85
1481,1058,91,161706.5,5294,1.0,30.75
1481,1058,61,75493.0,2623,0.31,8.83
1481,1058,6,121190.0,3986,1.12,34.03
1481,1058,13,186506.0,6683,0.36,10.19
1481,1058,5,5519725.75,187290,0.35,10.49
1481,1058,58,76884.0,2781,0.87,24.39
1481,1058,39,4154.0,176,0.37,8.67
1481,1058,3,25991802.729,864251,0.5,15.07
1481,1058,4,8609453.66,293843,0.38,11.03
1481,1058,11,52773.5,2248,0.58,12.98
1482,78,0,39720.0,1281,17.83,553.49
1482,78,216,39720.0,1281,17.83,553.49
1483,1059,0,2068831.228,106411,1.31,18.88
1483,1059,285,958749.026,40087,0.9,20.35
1483,1059,11,5578.0,310,2.22,39.47
1483,1059,7,22732.0,4961,8.11,32.24
1483,1059,224,517.0,151,1.52,5.21
1483,1059,105,1081255.202,60902,1.02,16.75
1484,417,0,379142.0,9759,5.69,220.89
1484,417,401,379142.0,9759,5.69,220.89
1485,1060,0,3598.035,1727,355.33,661.25
1485,1060,101,3598.035,1727,355.33,661.25
1486,1061,0,2696.0,126,9.88,212.04
1486,1061,68,589.0,54,9.79,106.77
1486,1061,33,2107.0,72,9.94,291.0
1487,1003,0,12677.0,294,7.02,228.08
1487,1003,76,12677.0,294,7.02,228.08
1488,1062,0,2138048.53,52221,5.84,238.88
1488,1062,108,54559.03,1397,7.5,293.48
1488,1062,5,572240.0,13327,5.38,230.54
1488,1062,99,208040.0,5107,5.6,228.31
1488,1062,174,444123.5,11425,6.07,236.17
1488,1062,3,322311.0,7960,5.95,241.19
1488,1062,4,533412.0,12938,5.98,246.79
1488,1062,143,3363.0,67,4.5,226.21
1489,1063,0,98877.0,2380,0.84,35.07
1489,1063,7,40724.0,989,0.83,34.31
1489,1063,12,58153.0,1391,0.85,35.62
1490,154,0,18601246.485,565478,3.4,69.3
1490,154,27,9996.0,219,0.41,18.64
1490,154,61,1004126.4,58431,10.6,182.17
1490,154,35,7252375.343,183770,0.36,14.38
1490,154,300,387371.652,8878,0.44,19.3
1490,154,12,7227649.446,183346,0.49,19.14
1490,154,62,394780.154,10727,0.43,15.87
1490,154,4,2324947.49,120107,9.48,183.54
1491,632,0,7451643.616,230320,0.47,15.16
1491,632,92,7451643.616,230320,0.47,15.16
1492,80,0,4185230.0,172,1.05,25571.89
1492,80,80,4185230.0,172,1.05,25571.89
1493,1064,0,508.0,284,486.08,869.47
1493,1064,402,508.0,284,486.08,869.47
1494,1065,0,203351255.83,6476416,0.5,15.73
1494,1065,119,206383.0,6522,0.43,13.71
1494,1065,95,22057926.3,661382,0.45,15.1
1494,1065,7,40518971.93,1291535,0.41,12.96
1494,1065,61,15410758.5,496378,0.43,13.38
1494,1065,17,40260351.699,1292584,0.44,13.63
1494,1065,6,1573159.0,51878,3.75,113.81
1494,1065,13,19010.0,834,0.39,8.85
1494,1065,5,2036696.0,67056,0.8,24.37
1494,1065,39,11739.5,1005,3.65,42.64
1494,1065,123,3015079.0,96259,0.4,12.41
1494,1065,120,2246286.7,72580,0.34,10.65
1494,1065,93,102974.0,3402,0.44,13.3
1494,1065,100,10570246.1,341981,1.1,33.66
1494,1065,2,29168235.1,925912,0.38,11.95
1494,1065,125,4741929.0,155111,0.39,12.04
1494,1065,107,3348835.0,108866,0.4,12.41
1494,1065,3,16243451.5,519083,0.42,13.16
1494,1065,4,984343.0,32210,0.38,11.48
1494,1065,103,3772249.5,122828,1.5,46.18
1494,1065,11,6002.0,337,0.6,10.62
1494,1065,101,7056629.0,228673,0.36,11.12
1495,557,0,2500.0,67,1.48,54.55
1495,557,229,2500.0,67,1.48,54.55
1496,892,0,56570176.143,913438,0.97,62.68
1496,892,137,24883576.04,404663,0.97,62.31
1496,892,53,3361395.0,53902,0.89,57.57
1496,892,5,762342.0,12377,1.25,80.5
1496,892,24,16142436.103,259181,0.98,64.6
1496,892,112,11418489.0,183178,0.93,61.0
1496,892,11,1938.0,137,7.86,139.77
1497,892,0,23116194.88,775597,20.82,67.81
1497,892,284,22176.5,233,0.5,47.62
1497,892,17,10120623.246,90983,0.36,35.71
1497,892,289,335.5,59,5.71,41.78
1497,892,338,47030.35,576,2.28,93.41
1497,892,24,274143.415,4715,0.91,32.78
1497,892,227,10653311.526,196020,9.94,36.27
1497,892,28,89300.41,1291,0.48,33.41
1497,892,151,7554.0,259,5.35,156.07
1497,892,1,1901719.933,481461,29.41,87.08
1498,1066,0,1068077.0,35927,9.44,280.78
1498,1066,193,1068077.0,35927,9.44,280.78
1499,1067,0,111219.5,36951,50.25,151.26
1499,1067,104,111219.5,36951,50.25,151.26
1500,1068,0,26900.0,62,0.14,62.33
1500,1068,33,26900.0,62,0.14,62.33
1501,1067,0,141457.321,14293,10.08,99.74
1501,1067,95,11356.774,1134,10.17,101.83
1501,1067,7,27284.023,2785,10.12,99.19
1501,1067,39,414.0,50,9.82,81.33
1501,1067,100,37095.0,3740,9.67,95.91
1501,1067,3,36703.5,3664,10.39,104.08
1501,1067,14,28604.024,2920,10.13,99.24
1502,1069,0,1100.109,321,4090.69,14019.35
1502,1069,114,1100.109,321,4090.69,14019.35
1503,892,0,61873.0,695,8.94,967.27
1504,1070,0,31495.0,719,0.71,30.9
1504,1070,403,6689.0,190,0.67,23.08
1504,1070,11,24806.0,529,0.72,33.71
1505,1071,0,6545.0,247,0.63,16.66
1505,1071,403,6545.0,247,0.63,16.66
1506,1071,0,1134.0,27,0.4,16.94
1506,1071,187,1134.0,27,0.4,16.94
1507,1072,0,882854.0,14894,9.41,557.93
1507,1072,114,882854.0,14894,9.41,557.93
1508,352,0,660.0,24,0.04,0.97
1508,352,40,660.0,24,0.04,0.97
1509,1073,0,688.0,34,1.63,32.89
1509,1073,134,688.0,34,1.63,32.89
1510,1074,0,1490.0,56,1.25,33.37
1510,1074,134,1490.0,56,1.25,33.37
1511,1075,0,82985.962,4364,8.06,156.48
1511,1075,34,82985.962,4364,8.06,156.48
1512,1076,0,5763495.0,174135,0.15,5.11
1512,1076,381,5763495.0,174135,0.15,5.11
1513,352,0,715873.0,22259,0.07,2.13
1513,352,38,715873.0,22259,0.07,2.13
1514,336,0,58697146.77,2439570,0.56,13.42
1514,336,7,11404038.487,470843,0.53,12.79
1514,336,27,7356228.736,306030,0.53,12.72
1514,336,35,23185236.251,968910,0.63,15.06
1514,336,12,16383073.333,678462,0.49,11.89
1514,336,62,368569.963,15325,0.5,11.94
1514,1077,0,2697325.937,109116,6.84,169.17
1514,1077,12,2697325.937,109116,6.84,169.17
1515,1078,0,4195.0,279,3581.67,53853.36
1515,1078,361,4195.0,279,3581.67,53853.36
1516,637,0,8342.0,146,1.03,58.67
1516,637,29,8342.0,146,1.03,58.67
1517,1079,0,45965.007,8123,132.56,747.08
1517,1079,404,794.69,102,104.92,780.02
1517,1079,67,45170.317,8021,132.92,746.66
1518,334,0,34554847.865,280457,0.91,122.16
1518,334,7,10420551.51,80467,0.76,94.41
1518,334,18,1886722.2,16968,0.58,64.33
1518,334,61,1257920.0,9786,0.56,69.32
1518,334,17,8317257.084,70654,0.69,78.5
1518,334,13,4070.002,343,5.54,68.6
1518,334,5,92606.0,883,0.63,65.59
1518,334,124,2903788.689,18540,4.21,725.67
1518,334,11,4799.04,139,1.54,53.78
1518,334,101,9667133.34,82677,0.61,70.2
1519,1080,0,4414889.0,38978,4.36,471.32
1519,1080,13,11245.5,135,5.99,500.31
1519,1080,4,4398358.5,38756,4.35,471.48
1519,1080,11,5285.0,87,6.18,355.32
1520,1080,0,2754019.0,23312,5.18,565.53
1520,1080,72,2754019.0,23312,5.18,565.53
1521,257,0,2400.0,38,23.07,1457.02
1521,257,378,2400.0,38,23.07,1457.02
1522,1081,0,2572.855,1143,478.48,1073.13
1522,1081,405,2572.855,1143,478.48,1073.13
1523,108,0,1358485.0,27160,7.78,389.62
1523,108,246,1358485.0,27160,7.78,389.62
1524,1082,0,1773741.0,57880,9.8,300.33
1524,1082,67,1773741.0,57880,9.8,300.33
1525,148,0,479187.5,11470,0.47,19.06
1525,148,192,479187.5,11470,0.47,19.06
1526,1083,0,23088.306,14214,1413.67,2177.03
1526,1083,140,23088.306,14214,1413.67,2177.03
1527,824,0,216.6,106,314.37,522.52
1527,824,406,216.6,106,314.37,522.52
1528,1084,0,5936033.002,104441,0.33,18.96
1528,1084,61,3027026.002,54746,0.27,14.8
1528,1084,8,1952.0,38,0.22,11.5
1528,1084,12,2707398.0,46410,0.41,24.1
1528,1084,97,199657.0,3247,0.26,15.65
1529,430,0,4959144.022,136377,2.0,73.04
1529,430,7,604721.21,17430,1.98,68.89
1529,430,61,1389813.843,37984,2.08,76.43
1529,430,13,54358.625,1706,2.55,80.93
1529,430,5,1312999.042,35750,2.04,74.93
1529,430,105,982105.19,26853,1.77,64.88
1529,430,94,466796.609,12439,2.05,77.6
1529,430,125,138774.5,3921,2.23,79.16
1529,430,11,9575.003,294,2.31,75.4
1530,1085,0,1453656.2,597,0.24,542.65
1530,1085,32,1453656.2,597,0.24,542.65
1531,1086,0,142233.32,6252,35.28,544.48
1531,1086,128,17384.189,1069,38.21,529.11
1531,1086,130,27129.139,899,15.92,468.84
1531,1086,69,33329.26,889,15.88,520.84
1531,1086,50,34232.351,1802,29.32,564.65
1531,1086,33,30158.381,1593,61.82,587.87
1532,1087,0,81600.0,1397,5.5,314.43
1532,1087,27,18855.0,365,6.35,327.97
1532,1087,57,62745.0,1032,5.2,309.64
1533,1088,0,46676.0,1046,423.56,18900.63
1533,1088,377,46676.0,1046,423.56,18900.63
1534,1089,0,1157.0,896,36.49,44.55
1534,1089,407,1157.0,896,36.49,44.55
1535,669,0,21211.05,294,4.43,319.68
1535,669,238,21211.05,294,4.43,319.68
1536,1090,0,101004.886,32112,20.91,65.18
1536,1090,13,7450.083,2351,31.04,98.35
1536,1090,151,58154.823,19540,21.45,63.85
1536,1090,1,34994.459,10058,16.95,58.93
1536,1090,126,405.521,163,53.47,133.03
1537,1091,0,6459898.419,212267,1.18,35.87
1537,1091,90,1330094.297,44291,1.14,34.2
1537,1091,96,206528.205,6429,1.14,36.63
1537,1091,61,9500.686,411,1.09,25.17
1537,1091,289,3167.0,128,1.22,30.16
1537,1091,24,3706958.4,121519,1.21,36.8
1537,1091,11,2461.18,61,1.53,61.65
1537,1091,101,1201188.651,39428,1.14,34.85
1538,1005,0,579886.501,7856,5.42,325.23
1538,1005,145,579886.501,7856,5.42,325.23
1539,1005,0,1167697.0,44665,11.17,291.94
1539,1005,145,1167697.0,44665,11.17,291.94
1540,1092,0,64476.0,2594,10.98,273.75
1540,1092,49,64476.0,2594,10.98,273.75
1541,1093,0,9538.0,255,18.97,710.19
1541,1093,392,9538.0,255,18.97,710.19
1542,1094,0,203770700.44,4275269,0.13,6.58
1542,1094,148,10611.0,223,0.08,3.7
1542,1094,7,14264316.208,305195,0.17,7.74
1542,1094,408,7305738.5,23955,0.43,131.91
1542,1094,58,5726.0,142,0.11,4.32
1542,1094,12,90957213.161,1969273,0.13,6.04
1542,1094,97,29639.0,586,1.08,50.27
1542,1094,94,3451707.285,73004,0.11,5.2
1542,1094,2,17862800.5,379658,0.12,5.62
1542,1094,21,69827184.533,1521084,0.12,5.35
1542,1094,11,25057.25,1406,0.64,11.48
1543,1093,0,12789984.0,322203,1.75,69.51
1543,1093,12,3306257.0,84464,1.73,67.62
1543,1093,100,656308.0,15970,1.64,67.12
1543,1093,21,8827419.0,221769,1.77,70.4
1544,1093,0,50220.0,1129,14.27,634.67
1544,1093,14,50220.0,1129,14.27,634.67
1545,1093,0,43655.0,1100,1.56,62.03
1545,1093,409,43655.0,1100,1.56,62.03
1546,91,0,303998.0,33490,4.57,41.47
1546,91,61,28988.0,3240,4.71,42.15
1546,91,17,66372.0,7348,4.95,44.76
1546,91,15,208638.0,22902,4.43,40.32
1547,1090,0,3817.29,18490,621.24,128.26
1547,1090,410,3817.29,18490,621.24,128.26
1548,1095,0,15628.0,119,1.74,228.07
1548,1095,20,15628.0,119,1.74,228.07
1549,1096,0,615303.833,17653,8.29,203.65
1549,1096,164,5795.9,141,0.86,23.43
1549,1096,33,609507.933,17512,8.35,205.1
1550,453,0,6946.301,12570,882.3,478.07
1550,453,19,6946.301,12570,882.3,478.07
1551,154,0,9045655.267,527956,13.96,239.16
1551,154,147,9045655.267,527956,13.96,239.16
1552,1097,0,247886.016,7744,5.34,170.97
1552,1097,66,247886.016,7744,5.34,170.97
1553,1098,0,2133199.0,25032,0.84,71.2
1553,1098,108,1700856.0,19922,0.84,71.3
1553,1098,100,431319.0,5092,0.84,70.86
1554,1099,0,15408982.99,123902,2.01,249.78
1554,1099,411,15408982.99,123902,2.01,249.78
1555,1100,0,12760.154,2904,35.27,154.55
1555,1100,342,12760.154,2904,35.27,154.55
1556,1101,0,1457.51,1357,167.78,180.21
1556,1101,33,1457.51,1357,167.78,180.21
1557,1102,0,635734.5,10249,1.59,99.22
1557,1102,7,635734.5,10249,1.59,99.22
1558,1103,0,869.0,231,12.16,45.73
1558,1103,35,869.0,231,12.16,45.73
1559,1104,0,12180.0,197,8.13,502.61
1559,1104,229,12180.0,197,8.13,502.61
1560,1105,0,366255.637,13939,0.91,23.79
1560,1105,29,3334.735,186,0.98,17.6
1560,1105,7,292459.442,11084,0.91,24.03
1560,1105,25,67466.5,2496,0.87,23.59
1560,1105,134,2994.96,173,1.02,17.67
1561,1103,0,3338.0,931,12.04,43.16
1561,1103,37,3338.0,931,12.04,43.16
1562,1106,0,5432.507,741,12.37,73.95
1562,1106,29,5432.507,741,12.37,73.95
1563,993,0,735722.016,165997,3.78,16.32
1563,993,61,671240.991,148095,3.75,16.53
1563,993,35,64481.025,17902,4.04,14.56
1564,1107,0,882126.0,89977,4.87,45.12
1564,1107,130,882126.0,89977,4.87,45.12
1565,1107,0,1569345.0,155913,3.7,37.26
1565,1107,61,1569345.0,155913,3.7,37.26
1566,457,0,1325732.078,11552,2.88,246.19
1566,457,72,1325732.078,11552,2.88,246.19
1567,1108,0,229964.931,29641,24.99,162.23
